Age; Workclass; Education; Years of Education; Marital Status; Occupation; Relationship; Race; Sex; Hours Work per Week; Income
39;4;10;13;3;10;1;2;0;45;1
25;4;10;13;5;6;5;1;0;40;0
58;4;16;10;3;12;1;2;0;40;1
27;6;16;10;3;14;3; Other;0;50;1
51;4;5;3;3;6;1;1;0;52;0
43;2;13;14;3;10;1;2;0;40;1
46;4;12;9;1;1;5;2;1;40;0
67;?;5;3;3;;1;2;0;40;0
50;2;12;9;3;6;1;2;0;40;0
20;4;12;9;5;6;4;2;0;15;0
35;4;10;13;7;10;5;2;1;32;1
57;4;4;2;3;6;1;2;0;40;0
40;4;15;15;3;1;3;4;1;40;0
42;2;1;6;5;5;5;2;0;35;0
67;5;1;6;3;3;1;2;0;40;0
47;4;10;13;3;7;1;2;0;44;1
30;4;12;9;5;6;2;2;0;50;0
26;4;2;7;5;7;5;2;1;15;0
51;4;12;9;3;3;1;2;0;40;0
38;4;16;10;7;8;3;1;1;45;0
24;4;12;9;3;6;4;2;0;35;0
48;6;12;9;3;12;6;2;1;50;0
34;7;10;13;3;13;4;2;1;25;1
70;4;10;13;3;6;1;2;0;40;1
35;4;12;9;3;3;1;2;0;40;0
61;?;13;14;3;;1;2;0;2;1
26;4;16;10;3;3;1;2;0;45;1
64;4;12;9;5;4;2;2;0;3;0
26;4;12;9;5;1;5;2;1;35;0
39;6;12;9;3;14;1;2;0;30;0
55;4;16;10;5;1;4;2;1;36;0
23;4;16;10;5;4;2;2;0;45;0
33;6;12;9;3;3;1;2;0;40;0
31;4;10;13;3;4;1;2;0;55;1
28;2;12;9;5;1;3;2;0;20;0
50;4;13;14;3;7;1;2;0;30;0
26;2;10;13;3;10;6;2;1;55;1
44;1;8;12;1;1;2;1;1;40;0
51;4;12;9;4;3;2;2;0;40;0
34;4;12;9;3;8;1;2;0;50;0
37;4;10;13;3;10;1;2;0;39;1
29;4;15;15;3;10;1;2;0;50;1
24;4;10;13;5;10;2;1;0;40;0
27;4;9;11;1;1;5;2;1;40;0
44;4;16;10;3;3;1;2;0;45;0
24;4;12;9;5;7;2;2;0;40;0
54;4;12;9;3;4;1;2;0;55;1
47;4;16;10;6;1;5;2;1;50;1
30;4;12;9;5;8;2;2;0;30;0
35;4;16;10;1;1;2;2;1;40;0
39;1;16;10;3;1;1;1;0;40;0
42;4;8;12;6;1;5;1;1;40;0
70;5;10;13;3;4;1;2;0;50;1
41;4;15;15;3;1;1;4;0;40;0
36;4;12;9;5;4;2;2;1;38;0
44;4;13;14;3;10;1;2;0;42;1
42;?;12;9;6;;5;2;0;40;0
20;4;16;10;5;14;4;2;1;17;0
29;4;1;6;5;10;2;2;0;40;0
27;4;12;9;3;13;6;2;1;40;0
30;4;13;14;3;10;1;4;0;40;1
59;6;16;10;3;5;1;2;0;60;0
31;4;10;13;5;8;2;2;1;25;0
21;4;12;9;5;8;3;2;0;40;0
26;4;16;10;5;3;5;4;0;37;0
57;5;12;9;3;12;1;2;0;45;1
59;6;16;10;3;3;1;2;0;20;1
87;?;12;9;7;;2;2;0;2;0
25;4;16;10;5;14;2;2;0;55;0
39;4;13;14;3;10;1;2;0;45;1
53;4;13;14;3;10;1;2;0;40;1
32;7;12;9;5;1;2;2;1;40;0
38;4;2;7;3;3;1;2;0;40;0
21;4;9;11;5;1;5;1;1;35;0
17;4;2;7;5;6;4;2;0;30;0
44;4;2;7;5;7;5;1;1;40;0
23;4;16;10;5;6;4;2;0;20;0
57;4;16;10;3;3;6;2;1;40;1
30;7;2;7;3;14;1;2;0;40;0
51;6;12;9;3;5;1;2;0;55;0
54;6;12;9;3;3;1;2;0;35;0
44;4;16;10;1;1;2;2;1;40;0
60;4;16;10;3;11;1;2;0;16;1
28;4;10;13;3;12;1;2;0;42;1
39;4;12;9;3;7;1;2;0;50;1
55;4;13;14;3;10;1;2;0;40;1
36;4;13;14;3;10;6;2;1;50;1
55;2;13;14;3;10;6;2;1;45;1
33;4;12;9;3;7;1;2;0;55;1
30;4;12;9;3;1;6;2;1;40;1
40;2;10;13;3;10;1;2;0;20;0
30;4;13;14;3;4;1;2;0;50;1
40;4;16;10;1;13;2;2;0;30;1
24;4;12;9;5;14;2;2;1;50;0
18;4;2;7;5;12;4;2;0;20;0
18;4;12;9;5;6;4;2;1;25;0
49;4;12;9;3;3;1;2;0;45;1
42;4;12;9;3;3;1;2;0;50;0
28;2;12;9;3;6;1;2;0;40;0
32;4;8;12;3;3;1;2;0;40;0
48;6;16;10;6;12;5;2;1;50;0
24;4;6;4;5;9;4;2;1;32;0
73;6;12;9;3;12;6;2;1;25;0
35;4;13;14;3;10;1;1;0;40;1
23;4;16;10;3;14;1;2;0;60;1
19;4;16;10;5;9;2;2;1;40;0
27;4;12;9;3;12;1;2;0;35;0
27;4;3;8;5;8;2;2;0;40;0
41;6;15;15;3;10;1;2;0;50;1
31;4;12;9;3;3;1;2;0;20;0
64;5;12;9;3;3;1;2;0;40;1
45;4;3;8;5;8;4;2;0;10;0
47;4;12;9;3;8;6;2;1;35;0
22;4;12;9;5;7;3;2;0;35;0
24;4;10;13;5;14;5;1;1;40;0
69;7;12;9;3;8;1;2;0;20;0
40;6;9;11;3;4;1;2;0;40;1
45;4;12;9;3;3;1;2;0;40;0
47;6;8;12;5;5;3;2;0;45;1
31;4;12;9;5;7;2;2;1;40;0
48;4;8;12;1;4;5;2;1;42;0
41;4;10;13;3;10;6;1;1;35;1
34;4;10;13;5;1;4;2;0;40;0
48;4;16;10;3;10;1;2;0;40;0
28;2;9;11;3;10;6;2;1;36;1
20;4;8;12;5;4;4;2;1;40;0
39;4;10;13;3;1;1;4;0;40;1
40;1;16;10;1;4;2;1;1;40;0
28;4;1;6;5;14;2;2;0;45;0
20;4;16;10;5;12;2;2;1;25;0
41;4;10;13;1;10;2;1;0;40;0
49;5;16;10;3;12;1;2;0;50;1
24;4;12;9;3;7;1;2;0;40;0
35;7;12;9;3;11;1;2;0;40;0
22;4;16;10;5;12;4;2;0;40;0
23;4;10;13;5;8;2;2;1;30;0
23;4;12;9;1;4;5;2;1;40;0
42;6;9;11;3;14;1;2;0;80;1
34;4;16;10;3;10;1;2;0;64;1
32;1;9;11;5;13;4;1;0;40;0
54;4;12;9;3;1;1;2;0;54;1
48;4;10;13;6;1;5;4;1;40;0
38;4;10;13;3;10;1;2;0;40;1
48;7;10;13;1;1;5;2;1;40;0
22;4;5;3;3;8;1;2;0;40;0
42;4;10;13;3;13;1;2;0;50;1
31;4;11;16;3;10;1;4;0;40;0
27;4;12;9;5;8;2;2;1;50;1
57;4;13;14;6;10;2;2;0;32;1
46;7;9;11;1;13;2;2;1;42;0
44;1;9;11;3;3;1;2;0;40;1
42;2;16;10;3;11;1;2;0;40;1
24;4;10;13;5;4;2;2;0;40;0
38;4;4;2;4;3;2;2;0;40;0
29;4;10;13;3;4;1;2;0;52;1
38;4;12;9;3;3;1;2;0;55;0
33;4;16;10;1;4;5;2;1;40;0
61;4;12;9;3;8;6;2;1;4;0
49;2;9;11;3;3;1;2;0;40;1
51;6;8;12;3;4;1;2;0;40;1
42;4;12;9;1;8;3;1;1;35;0
21;4;12;9;5;6;4;2;0;40;0
29;?;12;9;1;;2;2;0;40;0
54;4;16;10;3;5;1;2;0;50;0
23;4;16;10;5;1;2;2;1;30;0
52;4;1;6;3;3;1;2;0;40;0
28;2;13;14;3;10;6;2;1;40;1
23;4;16;10;1;6;4;2;0;40;0
43;4;12;9;3;12;1;2;0;80;1
45;4;16;10;3;3;1;2;0;50;1
51;6;6;4;3;4;1;2;0;42;0
29;?;12;9;4;;5;1;1;42;0
23;4;16;10;5;12;4;4;1;40;0
73;6;10;13;3;5;1;2;0;30;0
47;6;2;7;1;4;5;2;1;55;0
61;?;12;9;3;;1;2;0;37;0
26;4;9;11;5;4;2;1;1;40;0
40;4;12;9;3;6;1;2;0;40;1
32;6;10;13;3;12;1;2;0;47;0
39;4;1;6;1;8;5;1;1;40;0
33;1;10;13;5;10;2;2;1;40;0
35;4;12;9;3;5;1;2;0;35;0
42;4;12;9;1;4;4;2;0;40;0
46;4;16;10;3;3;1;2;0;44;0
33;4;12;9;5;1;4;2;0;40;0
47;4;5;3;5;7;4;2;0;20;0
33;4;10;13;3;4;1;2;0;40;0
26;4;12;9;1;1;4;2;1;40;0
42;7;16;10;1;1;5;1;1;40;0
28;4;10;13;3;10;1;2;0;50;0
29;4;5;3;3;7;1;2;0;40;0
18;4;3;8;5;12;4;2;1;20;0
33;6;16;10;3;4;1;2;0;45;0
36;4;10;13;7;10;5;2;1;44;0
33;4;12;9;3;11;1;2;0;48;1
40;4;12;9;4;1;5;2;1;40;0
57;6;11;16;3;12;1;2;0;40;1
40;4;12;9;1;14;5;2;0;45;0
36;4;12;9;3;13;1;2;0;50;0
45;4;10;13;5;1;2;1;1;40;1
52;4;10;13;3;4;1;2;0;50;0
24;4;12;9;6;7;2;2;0;40;0
30;4;12;9;4;1;2;2;1;40;0
28;?;12;9;5;;4;1;0;40;0
46;6;11;16;5;10;2;2;1;45;0
36;4;12;9;6;12;5;1;1;40;0
48;4;12;9;5;4;2;2;1;50;0
36;4;9;11;1;1;5;2;1;40;0
48;4;12;9;3;14;1;2;0;40;1
21;4;16;10;5;13;4;2;1;9;0
18;4;12;9;5;1;2;2;1;40;0
38;4;10;13;1;10;2;2;1;50;1
66;?;2;7;7;;2;1;1;40;0
36;7;10;13;3;11;1;2;0;55;1
38;4;12;9;5;14;2;2;1;40;0
55;6;15;15;7;10;2;2;0;55;1
27;4;12;9;3;3;1;2;0;45;1
22;7;8;12;5;1;2;2;0;40;0
29;4;16;10;5;6;3;2;0;40;0
40;4;16;10;5;4;5;2;1;40;0
21;4;16;10;5;12;4;2;1;20;0
49;4;12;9;1;1;2;2;1;40;0
29;4;10;13;3;10;6;2;1;50;1
28;4;10;13;5;4;2;2;0;50;1
26;4;12;9;3;11;1;2;0;40;0
33;4;12;9;5;1;2;2;1;41;0
72;?;15;15;3;;1;2;0;40;1
59;4;13;14;3;13;1;2;0;40;0
37;4;9;11;3;1;1;2;0;40;0
56;?;1;6;1;;2;2;1;40;0
27;4;16;10;5;3;2;2;0;40;0
39;4;13;14;3;10;1;4;0;40;1
49;2;13;14;5;10;2;2;1;80;0
30;4;12;9;3;12;4;4;1;40;0
28;4;7;5;3;11;6;1;1;40;0
25;7;10;13;5;11;4;2;0;40;0
18;4;1;6;5;7;4;2;0;40;0
25;4;8;12;5;6;4;2;0;26;0
36;4;16;10;5;7;4;2;0;40;0
52;4;12;9;3;7;1;2;0;40;1
20;?;3;8;5;;2; Other;0;40;0
25;4;12;9;1;3;2;2;0;40;0
26;4;10;13;5;10;4;2;0;40;0
50;4;10;13;3;4;6;2;1;20;1
48;4;8;12;3;4;1;2;0;40;1
39;4;12;9;3;6;1;2;0;40;0
30;2;10;13;3;10;1;2;0;40;0
26;4;12;9;3;3;1;2;0;60;0
36;4;16;10;3;3;1;2;0;40;1
49;4;11;16;3;12;1;2;0;60;0
34;2;10;13;3;10;1;2;0;60;0
28;4;12;9;5;8;3; Other;0;48;0
28;6;12;9;5;8;2;2;0;40;0
42;4;16;10;3;3;1;2;0;40;1
26;6;12;9;3;3;1;2;0;40;0
54;4;12;9;3;3;1;1;0;40;1
66;?;7;5;3;;1;2;0;40;0
61;6;12;9;3;12;1;2;0;53;0
45;6;15;15;5;10;2;2;0;30;1
29;4;10;13;5;1;2;2;1;35;0
74;4;12;9;1;6;2;2;1;16;0
61;2;12;9;7;10;2;2;1;40;0
27;4;16;10;5;12;4;2;0;22;0
53;1;10;13;3;10;1;2;0;40;1
57;6;12;9;3;5;1;4;0;40;0
41;4;16;10;3;3;1;2;0;40;0
45;4;10;13;3;10;1;2;0;50;0
43;4;12;9;3;12;1;2;0;40;0
26;?;10;13;3;;6;2;1;40;1
29;4;12;9;3;8;4;4;0;25;0
65;?;6;4;3;;1;2;0;20;0
41;4;10;13;3;4;6;2;1;40;0
31;2;10;13;5;10;3;2;0;40;0
50;4;12;9;1;7;2;2;1;40;0
52;4;12;9;3;12;1;2;0;60;1
18;5;12;9;5;14;4;2;0;60;0
26;4;6;4;5;8;5; Other;1;30;0
57;4;12;9;3;3;1;2;0;40;0
63;7;16;10;3;1;1;2;0;40;0
29;4;12;9;5;1;3;2;0;40;0
32;6;10;13;3;10;1;2;0;40;1
34;4;12;9;3;7;1;2;0;40;1
43;4;12;9;1;1;5;2;1;58;0
39;4;16;10;3;7;1;2;0;40;1
28;4;12;9;5;7;4;2;0;45;0
32;4;10;13;5;1;2;2;1;40;0
28;7;15;15;5;10;2;2;0;90;0
40;4;16;10;3;7;1;2;0;50;1
25;4;10;13;5;13;2;2;0;60;1
54;2;13;14;3;10;1;2;0;50;1
48;5;10;13;3;5;1;2;0;70;1
51;4;16;10;1;4;2;2;1;36;0
67;7;6;4;3;14;1;2;0;35;0
17;4;1;6;5;12;5;2;1;24;0
24;7;16;10;5;8;2;2;0;40;0
25;4;12;9;3;6;1;2;0;40;0
68;?;12;9;3;;6;2;1;25;0
54;4;16;10;1;8;2;2;1;47;0
32;4;12;9;1;10;4;2;1;40;0
61;?;16;10;1;;2;2;1;40;0
41;1;12;9;5;1;4;2;0;40;0
53;4;12;9;1;8;2;2;1;40;0
45;4;9;11;1;10;2;2;1;32;0
64;?;6;4;7;;2;2;1;4;0
51;4;12;9;3;7;1;2;0;40;1
41;7;13;14;3;10;1;2;0;60;1
40;1;9;11;3;10;6;2;1;65;1
27;4;12;9;5;5;3;2;0;40;0
41;4;10;13;3;1;1;4;0;35;1
51;4;10;13;3;4;1;2;0;60;1
36;4;16;10;1;1;5;2;1;40;0
34;5;12;9;5;5;4;2;0;55;0
43;4;12;9;3;1;1;2;0;40;0
61;1;12;9;1;1;4;1;1;20;0
31;4;1;6;6;14;5;2;0;40;0
34;4;12;9;3;12;1;2;0;65;1
43;4;12;9;3;3;1;2;0;99;1
52;4;3;8;3;3;1;2;0;40;0
18;4;2;7;5;8;4;2;1;20;0
37;1;16;10;3;10;1;2;0;40;1
60;4;12;9;3;1;1;2;0;40;0
47;4;16;10;7;14;5;2;1;25;0
21;4;16;10;5;1;4;2;0;30;0
34;5;10;13;3;4;1;2;0;55;1
28;4;12;9;1;8;2;2;1;52;0
40;2;9;11;3;11;1;2;0;40;1
26;4;8;12;5;8;2;2;0;40;0
48;4;16;10;5;8;5;1;1;40;0
46;4;16;10;3;5;1;2;0;40;0
58;4;16;10;3;12;1;2;0;48;0
32;5;12;9;5;3;2;2;0;40;0
90;?;12;9;3;;1;2;0;40;1
38;4;16;10;3;3;1;4;0;40;1
20;?;8;12;5;;2;2;0;20;0
43;6;16;10;3;5;1;2;0;99;0
17;4;2;7;5;9;4;2;1;12;0
36;4;3;8;5;14;2;4;0;45;0
36;4;12;9;3;3;1;2;0;40;0
30;4;12;9;3;14;1;2;0;70;1
45;4;12;9;3;3;1;2;0;40;0
51;6;12;9;3;14;1;2;0;50;0
29;4;16;10;3;4;1;2;0;48;0
35;6;9;11;5;5;4;2;0;65;0
19;4;16;10;5;12;4;2;1;20;0
56;4;7;5;3;12;1;2;0;40;0
64;?;16;10;7;;2;2;0;4;0
62;?;12;9;5;;2;2;0;40;0
24;4;12;9;3;7;6;2;1;24;0
33;4;8;12;3;11;1;2;0;40;0
43;4;10;13;5;12;5;1;1;35;1
22;7;16;10;5;8;4;2;0;45;0
44;4;16;10;5;8;2;1;0;55;0
37;4;12;9;6;3;2;2;0;50;0
34;5;16;10;5;12;2;2;0;75;0
43;4;9;11;6;12;5;2;1;45;0
39;4;12;9;1;1;5;2;1;40;0
30;4;16;10;3;6;1;2;0;32;0
58;4;6;4;5;6;2;2;1;33;0
31;?;16;10;3;;6;2;1;10;0
45;2;12;9;1;1;5;2;1;35;0
30;4;16;10;1;1;5;1;1;40;0
42;4;16;10;3;10;6;2;1;36;0
50;4;13;14;3;4;1;2;0;50;1
25;2;9;11;5;11;4;2;0;30;0
34;4;10;13;3;4;1;2;0;40;1
50;4;16;10;3;12;1;2;0;40;1
72;?;2;7;3;;1;2;0;40;0
60;7;11;16;3;10;1;2;0;55;0
41;4;8;12;3;10;1;2;0;60;1
71;6;6;4;3;5;1;2;0;10;0
40;6;15;15;1;8;2;2;1;35;0
22;4;10;13;5;4;4;2;1;30;0
52;4;10;13;5;10;2;2;0;38;0
30;4;16;10;5;6;2;2;0;55;0
36;?;12;9;6;;2;2;1;30;0
40;4;16;10;3;7;1;2;0;40;0
31;1;8;12;3;12;1;4;0;40;0
44;4;10;13;3;4;1;2;0;45;1
38;2;15;15;3;10;1;1;0;40;1
46;4;15;15;5;4;2;2;0;50;1
57;1;15;15;1;4;2;1;0;55;1
39;4;2;7;3;14;1;2;0;40;0
42;4;10;13;1;4;2;2;1;55;1
43;4;9;11;3;12;1;2;0;40;1
22;4;16;10;5;12;2;2;1;17;0
44;4;10;13;3;3;1;2;0;50;1
22;?;16;10;5;;4;4;1;15;0
37;4;16;10;3;12;6;2;1;40;1
20;?;16;10;5;;4;2;1;18;0
26;7;10;13;5;1;2;2;1;80;0
35;4;12;9;5;8;2;2;0;30;0
28;4;12;9;5;6;4;2;1;40;0
34;4;16;10;5;1;2;4;1;35;0
17;?;1;6;5;;4;2;1;20;0
18;4;12;9;5;7;2;2;0;40;0
25;4;12;9;5;7;4;2;0;40;0
44;5;10;13;3;3;1;2;0;50;1
61;4;4;2;7;6;2;2;1;40;0
39;4;16;10;3;4;1;2;0;50;1
61;4;10;13;3;10;1;2;0;40;1
19;?;16;10;5;;4;2;1;40;0
22;4;12;9;7;1;4;2;1;40;0
19;4;16;10;5;6;4;2;0;25;0
45;4;10;13;5;13;4;2;0;40;0
20;4;16;10;5;1;4;2;1;25;0
37;4;12;9;1;7;2;4;1;40;0
26;4;16;10;5;3;2;2;0;40;0
17;?;1;6;5;;4;2;1;15;0
26;4;10;13;3;4;6;2;1;55;1
58;4;12;9;6;8;5;2;1;40;0
61;?;11;16;3;;1;2;0;25;1
64;4;12;9;7;12;2;2;1;50;1
19;4;12;9;3;12;3;2;1;25;0
36;4;10;13;1;6;2;2;0;30;0
47;4;8;12;5;1;2;2;1;40;0
62;4;16;10;3;12;1;2;0;40;0
36;7;15;15;5;10;2;2;0;40;0
38;6;16;10;5;12;2;2;0;60;0
54;4;12;9;3;3;1;2;0;48;1
31;4;10;13;5;4;2;2;0;50;0
26;4;16;10;6;5;4;2;0;40;0
50;4;12;9;3;4;1;2;0;40;1
41;4;16;10;5;13;5;4;1;40;0
52;2;10;13;3;11;1;2;0;40;1
28;4;12;9;3;8;6;1;1;23;0
23;?;12;9;3;;4;2;1;30;0
46;6;16;10;3;4;1;2;0;40;0
32;?;12;9;1;;5;1;0;40;0
59;?;12;9;7;;2;2;1;35;0
30;5;16;10;3;4;1;2;0;36;1
58;2;13;14;3;10;1;1;0;30;1
31;4;12;9;5;8;3;1;1;40;0
36;4;16;10;3;7;1;2;0;48;0
31;7;14;1;5;8;2;2;0;24;0
52;6;15;15;3;10;1;2;0;70;1
29;4;16;10;3;4;1;2;0;70;0
48;6;13;14;3;12;1;2;0;50;0
30;4;13;14;3;4;1;2;0;60;1
58;4;2;7;3;14;1;2;0;50;0
20;1;16;10;5;11;4;1;0;40;0
19;4;16;10;5;8;4;2;0;3;0
63;4;12;9;1;8;2;2;1;40;0
51;6;10;13;3;13;1;2;0;45;1
53;4;8;12;1;1;5;2;1;48;0
54;1;12;9;3;4;1;2;0;40;1
35;?;16;10;5;;4;2;1;40;0
26;4;12;9;5;6;4;1;0;48;0
47;6;16;10;3;8;6;2;1;52;0
44;4;10;13;3;4;1;2;0;45;0
80;6;6;4;5;5;5;2;0;20;0
55;4;11;16;3;10;1;2;0;40;1
43;4;13;14;3;10;1;2;0;45;1
49;4;10;13;4;14;5;2;0;30;0
27;4;15;15;5;10;4;4;0;40;0
42;4;9;11;3;4;1;2;0;55;1
39;4;7;5;3;6;1;2;0;40;0
36;?;12;9;3;;1;2;0;40;0
32;4;12;9;6;1;5;2;1;40;0
58;2;16;10;3;1;6;1;1;55;0
63;4;7;5;6;5;2;1;0;40;0
49;4;16;10;3;1;1;2;0;40;1
36;5;16;10;3;11;1;2;0;60;1
46;4;16;10;3;4;1;2;0;50;0
47;4;13;14;3;4;1;2;0;55;1
39;4;12;9;5;1;2;2;0;45;0
33;4;15;15;3;4;1;4;0;65;1
43;2;12;9;3;4;1; Other;0;40;1
30;4;16;10;3;10;1;2;0;68;0
39;2;9;11;3;1;6;2;1;37;0
44;4;16;10;1;1;2;2;1;40;0
27;4;10;13;5;13;2;2;0;45;0
80;?;8;12;3;;1;2;0;4;0
31;4;8;12;5;10;4;2;0;3;0
34;2;12;9;3;10;1;2;0;40;0
28;4;8;12;5;14;4;2;0;60;0
55;4;12;9;3;7;1;2;0;40;1
36;4;12;9;1;3;2;2;1;40;0
42;4;16;10;3;14;1;1;0;45;1
67;2;10;13;3;10;1;2;0;10;0
53;5;16;10;7;12;2;2;1;60;0
43;4;16;10;3;3;1;2;0;40;1
29;2;10;13;5;13;2;2;1;42;0
19;4;16;10;5;8;4;2;0;30;0
51;4;9;11;3;12;1;2;0;40;1
21;6;9;11;5;5;4;2;0;98;0
54;4;16;10;6;4;2;2;1;40;0
42;6;15;15;1;10;5;2;0;40;1
41;4;16;10;1;12;5;2;1;48;0
28;4;12;9;5;3;4;2;0;40;0
31;4;9;11;1;6;5;2;1;40;0
82;6;12;9;3;5;1;2;0;20;0
23;4;10;13;5;10;2;2;1;16;0
40;2;12;9;3;4;1;2;0;40;0
35;4;12;9;3;12;1;2;0;50;0
24;4;12;9;5;12;5;2;0;45;0
21;4;16;10;5;12;4;2;1;40;0
27;4;16;10;3;6;1;2;0;30;0
29;?;9;11;5;;5;2;1;40;0
40;6;10;13;3;4;1;2;0;45;0
17;4;3;8;5;1;4;2;1;25;0
27;4;4;2;5;3;2;2;0;40;0
34;4;12;9;5;7;4;2;0;40;0
18;4;1;6;5;8;3;1;0;15;0
39;4;10;13;1;13;5;2;1;40;0
34;5;16;10;3;4;1;2;0;65;1
44;4;12;9;3;3;1;2;0;40;0
18;?;2;7;5;;4;2;1;25;0
39;4;10;13;3;4;1;2;0;60;1
28;4;4;2;4;8;4; Other;1;35;0
30;4;12;9;5;7;2;2;1;40;0
60;4;12;9;1;1;3;2;1;40;0
58;4;12;9;3;8;1;2;0;24;0
49;4;10;13;3;3;1;2;0;60;0
61;5;12;9;3;12;1;2;0;55;1
27;4;12;9;1;1;2;2;0;38;0
59;6;8;12;1;13;2;2;0;40;0
52;1;16;10;3;4;6;4;1;40;1
42;1;10;13;5;4;2;2;1;40;0
27;4;16;10;5;8;2;2;1;34;0
41;5;13;14;3;4;1;2;0;50;1
35;?;16;10;5;;2;1;0;30;0
50;2;10;13;3;10;6;2;1;24;0
36;4;1;6;3;3;1;2;0;40;0
21;4;12;9;5;5;4;2;0;45;0
38;4;8;12;3;3;1;2;0;45;0
46;4;16;10;1;10;2;2;1;40;0
59;4;16;10;3;12;1;2;0;50;0
55;4;12;9;5;1;2;2;1;45;0
49;2;13;14;7;10;5;2;1;20;0
59;5;16;10;3;3;1;2;0;50;1
38;4;16;10;3;12;1;2;0;55;1
22;4;16;10;5;14;4;2;0;25;0
28;4;3;8;5;12;5;1;1;40;0
47;4;10;13;3;4;1;2;0;60;1
59;4;16;10;3;11;1;2;0;56;0
37;4;12;9;1;6;2;2;0;40;0
33;4;10;13;5;12;2;2;1;40;0
34;4;1;6;3;6;1;2;0;40;0
35;2;13;14;3;10;1;2;0;40;1
55;4;1;6;5;8;2;2;0;40;0
18;4;3;8;5;8;4;2;0;30;0
48;4;8;12;3;10;6;2;1;30;1
48;4;13;14;3;10;1;2;0;40;1
70;?;16;10;7;;2;2;1;25;0
27;4;12;9;3;3;1;2;0;40;0
43;4;13;14;7;10;5;1;1;37;0
32;4;16;10;3;10;1;2;0;38;1
62;?;12;9;3;;1;2;0;18;0
18;?;12;9;5;;4;2;0;20;0
50;4;10;13;6;12;2;2;0;40;1
38;6;12;9;5;3;2;3;0;15;0
18;4;7;5;5;8;4;1;0;35;0
46;4;7;5;1;12;2;2;0;35;0
26;4;16;10;5;7;2;4;0;45;1
44;4;6;4;3;7;6;2;1;40;0
32;4;16;10;5;1;2;2;1;60;0
25;4;10;13;3;1;6;2;1;40;0
55;4;12;9;1;1;5;2;1;40;0
55;1;16;10;5;1;5;2;0;40;0
25;4;16;10;3;1;6;2;1;40;0
40;4;10;13;3;10;1;2;0;50;0
29;4;9;11;5;3;2;2;0;50;0
60;4;2;7;3;3;1;2;0;40;0
45;4;12;9;3;14;1;2;0;45;0
43;6;12;9;3;5;1;2;0;30;0
24;4;12;9;5;12;4;2;1;55;0
34;4;10;13;1;12;2;2;1;40;0
47;6;16;10;5;5;2;2;0;60;0
24;4;12;9;1;1;2;2;1;32;0
47;7;16;10;3;8;1;2;0;38;0
18;4;2;7;5;12;4;2;1;40;0
50;5;16;10;3;12;1;2;0;40;0
22;4;16;10;5;1;3;2;0;40;0
49;6;10;13;3;10;1;2;0;60;1
41;4;12;9;3;4;1;2;0;40;1
68;6;12;9;3;3;1;2;0;15;0
62;6;6;4;7;5;3;2;1;35;0
25;2;10;13;5;10;4;2;1;40;0
24;4;16;10;5;7;2;2;1;24;0
44;4;10;13;1;1;2;2;0;12;0
32;4;7;5;3;5;1;1;0;40;0
49;4;13;14;3;10;1;2;0;43;1
68;4;16;10;1;12;2;2;1;40;0
25;4;8;12;5;12;4;2;1;40;0
47;1;10;13;3;10;1;2;0;50;0
35;4;10;13;3;4;1;2;0;40;1
37;6;2;7;3;14;1;2;0;40;0
57;4;12;9;3;4;1;2;0;50;0
37;4;10;13;3;4;6;2;1;40;1
34;4;1;6;5;8;5;1;1;40;0
46;2;9;11;1;4;2;2;1;36;0
21;4;2;7;5;1;3;2;1;40;0
26;4;12;9;3;8;6;2;1;30;0
45;4;12;9;1;5;2;2;0;44;1
17;4;12;9;5;4;4;2;1;35;0
36;5;8;12;3;10;1;2;0;70;0
33;4;3;8;1;4;2;2;0;40;0
27;4;12;9;5;7;4;1;0;40;0
32;4;12;9;3;3;1;2;0;48;0
24;4;12;9;5;7;5;1;1;40;0
37;4;12;9;1;8;5;1;1;30;0
53;7;11;16;3;10;1;2;0;50;1
44;4;16;10;1;1;4;2;0;40;1
43;2;12;9;3;11;1;2;0;45;1
29;4;12;9;5;8;3;1;1;52;0
47;4;10;13;3;5;1;2;0;65;0
37;6;13;14;5;4;2;2;0;60;0
43;5;15;15;3;4;1;2;0;40;1
23;4;16;10;5;12;2;1;1;20;0
50;4;10;13;3;12;1;2;0;35;0
25;4;16;10;5;10;4;2;0;40;0
40;4;16;10;5;4;2;2;0;50;0
39;4;9;11;3;3;1;2;0;40;1
41;4;12;9;3;3;1;2;0;52;1
32;4;12;9;3;14;4;2;0;40;0
19;4;16;10;5;8;2;2;1;40;0
26;4;12;9;5;8;4;2;0;40;0
30;2;10;13;3;10;1;2;0;40;0
34;4;16;10;3;4;1;2;0;40;0
41;4;16;10;5;1;2;2;1;40;0
42;6;10;13;1;4;2; Other;0;30;0
45;4;9;11;3;10;1;2;0;40;1
22;4;16;10;5;4;2;2;0;35;0
25;4;16;10;3;1;1;2;0;40;0
22;1;16;10;5;1;4;1;0;20;0
46;7;15;15;3;4;1;2;0;40;1
48;5;16;10;1;5;2;2;0;45;0
45;4;12;9;3;7;1;2;0;52;1
19;4;16;10;5;8;4;2;0;14;0
31;4;2;7;3;7;1;2;0;40;0
30;5;16;10;3;3;1;1;0;70;0
40;6;8;12;3;5;1;2;0;50;1
60;?;16;10;3;;1;2;0;12;1
52;?;3;8;3;;6;1;1;40;1
22;4;16;10;5;12;4;2;1;15;0
